company_id,company_name,year,industry,region,revenue,net_profit,total_assets,total_liabilities,equity,operating_cash_flow,roe,roa,debt_to_equity_ratio,profit_margin,anomaly_label,credit_rating,audit_opinion,fraud_risk_score,g_index,esg_score,stock_volatility,market_cap,ownership_type,risk_category,audit_firm,financial_health_index
SZ719105,Ping An Financial Holdings,2023,Financial Services,Jiangsu,8511.84,1954.55,11639.95,4649.29,6990.660000000001,1839.15,27.96,16.79,0.67,22.96,0,AAA,Adverse,0.28,9,74,0.41,22202.53,Private,Low,Big4,0.22
SZ844078,Ping An Financial Holdings,2023,Financial Services,Jiangsu,9726.21,3416.26,17322.54,7081.8,10240.740000000002,3403.73,33.36,19.72,0.69,35.12,0,AAA,Standard,0.5,5,87,0.28,22359.46,SOE,Medium,Local Tier 1,0.27
SH303345,PetroChina Renewables Ltd.,2023,Energy,Jiangsu,12509.0,3939.9,18821.67,9099.71,9721.96,3442.23,40.53,20.93,0.94,31.5,0,AA,Standard,0.57,9,37,0.55,25243.05,Private,Medium,Local Tier 1,0.31
SH470471,Guangzhou Pharma Group,2023,Pharmaceuticals,Guangdong,9412.58,2182.68,12616.17,5874.24,6741.93,2236.23,32.37,17.3,0.87,23.19,0,AAA,Standard,0.55,1,69,0.48,23824.53,SOE,Medium,Local Tier 2,0.25
SH689933,Sinopec Green Energy,2023,Energy,Jiangsu,8698.78,1504.73,16619.58,11050.73,5568.850000000002,1485.56,27.02,9.05,1.98,17.3,0,BB,Standard,0.38,6,77,0.29,32318.33,Private,Low,Local Tier 1,0.18
SH915381,China National PowerGrid,2023,Energy,Zhejiang,6422.11,1841.87,12292.83,5601.18,6691.65,1673.83,27.52,14.98,0.84,28.68,0,C,Qualified,0.44,7,45,0.21,22283.25,SOE,Medium,Local Tier 1,0.21
SZ370063,Beijing Life Sciences Inc.,2023,Pharmaceuticals,Guangdong,5656.67,726.73,11398.67,5078.51,6320.16,693.95,11.5,6.38,0.8,12.85,0,AAA,Standard,0.65,4,83,0.31,17030.55,SOE,Medium,Local Tier 2,0.09
SZ957791,SinoMach Robotics,2023,Manufacturing,Shenzhen,10809.59,2404.36,18893.88,13569.58,5324.300000000001,2212.43,45.16,12.73,2.55,22.24,0,B,Qualified,0.5,2,78,0.08,27753.36,Private,Medium,Local Tier 1,0.29
SH993643,Guangzhou Pharma Group,2023,Pharmaceuticals,Shanghai,4783.5,1408.26,6714.21,4666.56,2047.6499999999996,1471.23,68.77,20.97,2.28,29.44,0,AA,Standard,0.19,9,51,0.29,13246.64,Private,Low,Local Tier 1,0.45
SH877958,Beijing Life Sciences Inc.,2023,Pharmaceuticals,Beijing,2822.59,337.65,5735.0,2739.82,2995.18,337.95,11.27,5.89,0.91,11.96,0,AA,Standard,0.33,1,91,0.17,8194.13,SOE,Low,Local Tier 2,0.09
SZ444765,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Shanghai,4384.23,872.92,9096.3,6730.23,2366.0699999999997,747.3,36.89,9.6,2.84,19.91,0,BB,Disclaimer,0.37,4,65,0.39,11944.67,SOE,Low,Big4,0.23
SH348429,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Jiangsu,9595.57,1368.31,19281.73,13586.13,5695.6,1199.29,24.02,7.1,2.39,14.26,0,BBB,Standard,0.63,9,88,0.18,23807.87,Private,Medium,Local Tier 1,0.16
SZ613629,Evergrande Property Dev.,2023,Real Estate,Shanghai,6579.8,363.85,10047.73,4237.57,5810.16,382.18,6.26,3.62,0.73,5.53,0,AA,Standard,0.52,6,82,0.1,13181.31,SOE,Medium,Local Tier 2,0.05
SH673942,JD Global Mall,2023,Retail & E-commerce,Sichuan,11805.06,2412.99,18622.74,9003.58,9619.160000000002,2143.19,25.09,12.96,0.94,20.44,0,A,Standard,0.29,8,37,0.07,33717.25,SOE,Low,Local Tier 1,0.19
SZ180872,COFCO AgroTech Ltd.,2023,Agriculture,Zhejiang,5597.86,1037.45,8241.57,2761.55,5480.0199999999995,916.23,18.93,12.59,0.5,18.53,0,AA,Standard,0.06,1,47,0.16,13052.17,Private,Low,Local Tier 2,0.16
SH119215,Guangzhou Pharma Group,2023,Pharmaceuticals,Sichuan,8700.15,797.5,14629.54,10287.26,4342.280000000001,761.18,18.37,5.45,2.37,9.17,0,AA,Standard,0.51,2,58,0.44,18050.8,Private,Medium,Local Tier 2,0.12
SZ402412,CRRC Urban Transit,2023,Transportation,Shanghai,9462.46,2559.9,12244.34,7813.62,4430.72,2202.42,57.78,20.91,1.76,27.05,0,BB,Standard,0.57,6,70,0.52,15290.31,Private,Medium,Local Tier 1,0.39
SH791952,Guangzhou Pharma Group,2023,Pharmaceuticals,Shanghai,10707.92,2254.1,14342.77,9335.59,5007.18,2149.09,45.02,15.72,1.86,21.05,0,BBB,Standard,0.71,7,74,0.05,26190.1,Private,High,Big4,0.3
SZ265296,China Southern Logistics,2023,Transportation,Shenzhen,8975.85,2725.77,18295.48,7564.42,10731.06,2453.28,25.4,14.9,0.7,30.37,0,AAA,Standard,0.57,1,89,0.16,24511.18,Private,Medium,Local Tier 2,0.2
SH893678,PetroChina Renewables Ltd.,2023,Energy,Hebei,6086.24,1236.71,9625.54,6500.3,3125.2400000000007,1237.97,39.57,12.85,2.08,20.32,0,BB,Standard,0.56,4,68,0.31,16127.69,Private,Medium,Local Tier 1,0.26
SH819181,Bank of China Trust,2023,Financial Services,Hebei,8825.62,2073.23,12986.7,5602.17,7384.530000000001,1983.85,28.08,15.96,0.76,23.49,0,B,Standard,0.64,3,61,0.34,25454.14,SOE,Medium,Big4,0.22
SH267577,China Grain Supply Chain,2023,Agriculture,Guangdong,9463.67,1028.95,12551.55,9306.23,3245.3199999999997,965.35,31.71,8.2,2.87,10.87,0,A,Standard,0.38,5,67,0.2,20531.57,Private,Low,Big4,0.2
SZ262831,Huawei Digital Ltd.,2023,Technology,Zhejiang,9015.89,1432.34,13860.2,9697.06,4163.140000000001,1408.58,34.41,10.33,2.33,15.89,0,A,Standard,0.1,6,63,0.5,16957.96,SOE,Low,Local Tier 1,0.22
SZ698747,Ping An Financial Holdings,2023,Financial Services,Guangdong,7166.65,1413.48,9497.8,7041.92,2455.879999999999,1282.31,57.55,14.88,2.87,19.72,0,A,Standard,0.43,4,51,0.33,17779.54,SOE,Medium,Local Tier 2,0.36
SH574352,Sichuan Organic Farming Ltd.,2023,Agriculture,Shenzhen,9684.65,2365.13,20790.17,14314.12,6476.049999999997,2348.82,36.52,11.38,2.21,24.42,0,A,Standard,0.41,8,66,0.27,37796.36,Foreign JV,Medium,Big4,0.24
SZ198004,China National PowerGrid,2023,Energy,Jiangsu,7471.55,1383.6,12265.07,4025.77,8239.3,1465.49,16.79,11.28,0.49,18.52,0,A,Standard,0.36,10,65,0.02,21832.96,Private,Low,Local Tier 2,0.14
SH967524,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Beijing,10345.76,2594.99,22675.09,16806.5,5868.59,2818.79,44.22,11.44,2.86,25.08,0,AA,Standard,0.71,10,94,0.35,34410.08,SOE,High,Local Tier 2,0.28
SH856076,Ping An Financial Holdings,2023,Financial Services,Zhejiang,4725.56,1532.14,6999.89,3510.12,3489.7700000000004,1574.68,43.9,21.89,1.01,32.42,0,AAA,Standard,0.32,5,51,0.28,11176.33,SOE,Low,Local Tier 2,0.33
SZ813006,China Southern Logistics,2023,Transportation,Shenzhen,9325.06,1999.89,11775.93,8729.59,3046.34,1713.7,65.65,16.98,2.87,21.45,0,AAA,Standard,0.45,7,70,0.13,22119.26,SOE,Medium,Local Tier 2,0.41
SH224439,SinoMach Robotics,2023,Manufacturing,Zhejiang,9062.88,269.53,14430.15,9788.22,4641.93,242.8,5.81,1.87,2.11,2.97,0,BB,Standard,0.61,8,64,0.5,17800.08,Private,Medium,Big4,0.04
SZ371938,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Beijing,10953.55,1954.25,20322.49,9827.8,10494.690000000002,2055.86,18.62,9.62,0.94,17.84,0,A,Qualified,0.85,7,46,0.17,26778.55,SOE,High,Local Tier 1,0.14
SZ921957,CRRC Urban Transit,2023,Transportation,Jiangsu,7020.8,1735.94,9315.06,3353.34,5961.719999999999,1719.12,29.12,18.64,0.56,24.73,0,B,Standard,0.54,5,77,0.06,14346.71,Private,Medium,Local Tier 1,0.24
SH500943,ZTE Semicon Co.,2023,Technology,Shanghai,3552.54,622.94,7324.16,2641.2,4682.96,570.79,13.3,8.51,0.56,17.54,0,AAA,Adverse,0.2,4,79,0.45,13233.89,SOE,Low,Local Tier 2,0.11
SZ516539,Didi Mobility Systems,2023,Transportation,Sichuan,8731.1,576.64,11423.14,6407.65,5015.49,499.42,11.5,5.05,1.28,6.6,0,AAA,Adverse,0.64,9,37,0.17,13877.17,Private,Medium,Local Tier 2,0.08
SZ364130,Vanke Urban Assets,2023,Real Estate,Sichuan,11733.11,1736.22,20572.74,8367.84,12204.900000000001,1832.67,14.23,8.44,0.69,14.8,0,B,Standard,0.66,9,87,0.55,40048.45,SOE,Medium,Local Tier 2,0.11
SH515647,Evergrande Property Dev.,2023,Real Estate,Shanghai,6606.75,1700.66,13268.68,4878.5,8390.18,1560.66,20.27,12.82,0.58,25.74,0,AAA,Standard,0.72,5,87,0.37,20740.87,SOE,High,Local Tier 2,0.17
SH896810,China National Steel Corp.,2023,Manufacturing,Jiangsu,6237.65,958.28,11853.12,7062.99,4790.130000000001,873.45,20.01,8.08,1.47,15.36,0,BB,Standard,0.26,1,79,0.39,18467.42,Private,Low,Local Tier 1,0.14
SH997987,Huawei Digital Ltd.,2023,Technology,Shanghai,6989.61,1415.09,13366.18,7903.72,5462.46,1304.2,25.91,10.59,1.45,20.25,0,BBB,Standard,0.72,1,58,0.13,18835.17,Foreign JV,High,Local Tier 2,0.18
SH561456,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Shenzhen,11415.65,1077.58,21806.48,11367.58,10438.9,1058.37,10.32,4.94,1.09,9.44,0,B,Disclaimer,0.19,6,85,0.16,27665.94,Private,Low,Big4,0.08
SZ314691,China National PowerGrid,2023,Energy,Shanghai,8570.53,1337.03,17379.68,12902.81,4476.870000000001,1426.39,29.87,7.69,2.88,15.6,0,AA,Standard,0.59,7,81,0.11,22199.52,SOE,Medium,Big4,0.19
SZ544790,Sinopec Green Energy,2023,Energy,Hebei,7883.51,194.97,12688.49,4891.95,7796.54,174.15,2.5,1.54,0.63,2.47,0,C,Standard,0.35,6,56,0.56,22314.19,Private,Low,Local Tier 1,0.02
SH110786,COFCO AgroTech Ltd.,2023,Agriculture,Sichuan,8077.15,799.14,12076.51,7636.85,4439.66,741.76,18.0,6.62,1.72,9.89,0,BBB,Adverse,0.68,6,77,0.36,20881.68,Foreign JV,Medium,Local Tier 2,0.12
SZ297351,CRRC Urban Transit,2023,Transportation,Jiangsu,13555.76,2252.39,23732.28,12914.96,10817.32,2115.88,20.82,9.49,1.19,16.62,0,AA,Standard,0.39,8,86,0.03,46812.27,Private,Low,Local Tier 2,0.15
SZ922956,ZTE Semicon Co.,2023,Technology,Shanghai,6622.22,670.72,9201.14,4399.89,4801.249999999999,708.24,13.97,7.29,0.92,10.13,0,A,Qualified,0.35,8,81,0.22,17583.33,Private,Low,Local Tier 1,0.11
SZ798762,Suning Group Co.,2023,Retail & E-commerce,Jiangsu,8153.59,1699.93,15653.56,11186.95,4466.609999999999,1831.17,38.06,10.86,2.5,20.85,0,A,Standard,0.2,5,39,0.33,20874.06,Private,Low,Big4,0.24
SH458501,SinoMach Robotics,2023,Manufacturing,Hebei,6998.15,874.69,10343.23,4863.66,5479.57,952.83,15.96,8.46,0.89,12.5,0,AAA,Standard,0.92,10,86,0.24,13017.29,Private,High,Big4,0.12
SH301253,China Grain Supply Chain,2023,Agriculture,Guangdong,10950.26,2846.65,18171.95,9520.62,8651.33,2813.0,32.9,15.67,1.1,26.0,0,A,Standard,0.41,10,37,0.36,28984.12,SOE,Medium,Local Tier 1,0.24
SH260513,China National PowerGrid,2023,Energy,Sichuan,7500.38,882.94,11986.51,7614.65,4371.860000000001,787.63,20.2,7.37,1.74,11.77,0,A,Standard,0.6,6,60,0.16,18870.67,SOE,Medium,Local Tier 1,0.14
SH709569,Sinopec Green Energy,2023,Energy,Shanghai,6961.54,1300.47,12896.79,7797.42,5099.370000000001,1105.83,25.5,10.08,1.53,18.68,0,A,Standard,0.17,10,60,0.33,20601.56,Private,Low,Big4,0.18
SZ900546,ZTE Semicon Co.,2023,Technology,Zhejiang,12478.41,2150.06,17445.68,7481.98,9963.7,1852.89,21.58,12.32,0.75,17.23,0,A,Standard,0.25,10,60,0.1,27451.44,SOE,Low,Local Tier 1,0.17
SH114189,Sinopharm Biotech,2023,Pharmaceuticals,Jiangsu,7489.27,2693.99,13117.37,7057.61,6059.760000000001,2920.93,44.46,20.54,1.16,35.97,0,A,Standard,0.66,3,82,0.23,19294.5,Private,Medium,Local Tier 1,0.32
SZ633393,Sinopec Green Energy,2023,Energy,Shanghai,7612.22,1797.28,10050.04,5671.72,4378.320000000001,1791.14,41.05,17.88,1.3,23.61,0,BBB,Qualified,0.42,2,76,0.03,16347.32,SOE,Medium,Local Tier 2,0.29
SZ310863,Vanke Urban Assets,2023,Real Estate,Beijing,7366.7,1010.68,12559.52,6530.18,6029.34,1005.13,16.76,8.05,1.08,13.72,0,AA,Standard,0.54,7,65,0.09,18495.99,Private,Medium,Big4,0.12
SZ204398,Haier Precision Ltd.,2023,Manufacturing,Shanghai,4607.24,1615.45,6670.98,4492.69,2178.29,1685.29,74.16,24.22,2.06,35.06,0,AA,Standard,0.55,4,75,0.19,11846.09,SOE,Medium,Local Tier 1,0.49
SZ403184,Evergrande Property Dev.,2023,Real Estate,Hebei,9373.67,2762.81,18477.78,13818.92,4658.859999999999,2469.41,59.3,14.95,2.97,29.47,0,BBB,Standard,0.62,1,87,0.39,26357.01,Private,Medium,Local Tier 1,0.37
SZ820238,PetroChina Renewables Ltd.,2023,Energy,Shenzhen,4637.0,685.87,9377.88,5166.38,4211.499999999999,641.58,16.29,7.31,1.23,14.79,0,BB,Standard,0.75,7,59,0.34,18287.42,Private,High,Big4,0.12
SZ686179,China Southern Logistics,2023,Transportation,Zhejiang,6778.51,1484.69,11491.97,7796.47,3695.499999999999,1447.11,40.18,12.92,2.11,21.9,0,AAA,Standard,0.55,3,77,0.81,20722.57,Private,Medium,Big4,0.27
SZ592286,China Southern Logistics,2023,Transportation,Guangdong,10719.04,1777.08,22198.25,15096.93,7101.32,1542.13,25.02,8.01,2.13,16.58,0,A,Adverse,0.45,6,54,0.54,32266.24,SOE,Medium,Local Tier 2,0.17
SH125251,PetroChina Renewables Ltd.,2023,Energy,Guangdong,9731.12,1291.31,21386.1,8713.14,12672.96,1354.85,10.19,6.04,0.69,13.27,0,BBB,Disclaimer,0.35,7,57,0.16,40612.89,SOE,Low,Local Tier 1,0.08
SH212364,Wanda Commercial Towers,2023,Real Estate,Zhejiang,11349.99,1663.26,20410.52,11384.2,9026.32,1471.77,18.43,8.15,1.26,14.65,0,BB,Adverse,0.64,10,36,0.52,27343.06,Foreign JV,Medium,Local Tier 2,0.13
SZ103697,Vanke Urban Assets,2023,Real Estate,Sichuan,4280.67,1283.29,9164.59,6151.76,3012.83,1183.66,42.59,14.0,2.04,29.98,0,B,Standard,0.75,10,87,0.3,16808.84,Private,High,Big4,0.28
SH568696,Wanda Commercial Towers,2023,Real Estate,Beijing,5489.13,980.45,7782.32,2378.93,5403.389999999999,908.71,18.15,12.6,0.44,17.86,0,BBB,Standard,0.43,7,37,0.26,11163.62,SOE,Medium,Local Tier 1,0.15
SH241394,CRRC Urban Transit,2023,Transportation,Guangdong,7497.14,606.88,9414.93,3580.25,5834.68,608.09,10.4,6.45,0.61,8.09,0,A,Standard,0.6,7,55,0.37,17558.71,SOE,Medium,Local Tier 1,0.08
SH682963,Wanda Commercial Towers,2023,Real Estate,Shanghai,7316.96,1471.77,14561.33,5217.7,9343.630000000001,1554.72,15.75,10.11,0.56,20.11,0,AAA,Standard,0.69,10,39,0.03,27544.22,Private,Medium,Local Tier 1,0.13
SH479738,Ping An Financial Holdings,2023,Financial Services,Beijing,9465.5,1866.12,16765.84,7793.44,8972.400000000001,2049.96,20.8,11.13,0.87,19.71,0,AA,Standard,0.14,6,44,0.19,21173.3,Private,Low,Local Tier 1,0.16
SZ744301,Sinopharm Biotech,2023,Pharmaceuticals,Jiangsu,7481.35,-83.1,14531.51,6054.69,8476.82,-80.36,-0.98,-0.57,0.71,-1.11,0,B,Standard,0.36,7,88,0.54,19404.74,Private,Low,Local Tier 2,-0.01
SZ468178,SinoMach Robotics,2023,Manufacturing,Zhejiang,10959.1,1930.57,19690.02,13378.53,6311.49,1935.47,30.59,9.8,2.12,17.62,0,BBB,Qualified,0.34,10,88,0.26,26305.34,Private,Low,Local Tier 1,0.2
SZ919742,Evergrande Property Dev.,2023,Real Estate,Guangdong,4884.46,325.7,8616.63,2617.65,5998.98,357.06,5.43,3.78,0.44,6.67,0,A,Standard,0.72,8,60,0.26,14316.07,Private,High,Local Tier 1,0.05
SZ729791,Sinopec Green Energy,2023,Energy,Guangdong,7587.43,875.16,9616.05,5129.57,4486.48,751.43,19.51,9.1,1.14,11.53,0,A,Standard,0.31,5,93,0.25,13171.91,Private,Low,Local Tier 1,0.14
SZ700260,Suning Group Co.,2023,Retail & E-commerce,Hebei,8216.01,655.41,16733.59,10565.98,6167.610000000001,591.11,10.63,3.92,1.71,7.98,0,A,Standard,0.35,6,54,0.69,20475.84,Private,Low,Big4,0.07
SZ157570,Wanda Commercial Towers,2023,Real Estate,Shanghai,11038.9,1225.62,23256.88,10469.78,12787.1,1270.51,9.58,5.27,0.82,11.1,0,A,Standard,0.28,2,89,0.16,42623.9,SOE,Low,Local Tier 1,0.07
SH253375,Sichuan Organic Farming Ltd.,2023,Agriculture,Shanghai,9323.5,772.78,15802.84,8490.33,7312.51,680.01,10.57,4.89,1.16,8.29,0,AA,Standard,0.25,3,94,0.13,27921.05,Private,Low,Local Tier 2,0.08
SH229896,China Grain Supply Chain,2023,Agriculture,Zhejiang,7246.36,-86.44,13424.62,6591.56,6833.06,-84.05,-1.27,-0.64,0.96,-1.19,0,BBB,Standard,0.93,10,41,0.14,19189.75,SOE,High,Local Tier 1,-0.01
SH404081,China National PowerGrid,2023,Energy,Zhejiang,7571.34,2068.59,10854.66,3268.25,7586.41,2232.17,27.27,19.06,0.43,27.32,0,A,Standard,0.53,7,62,0.51,18168.79,Private,Medium,Local Tier 1,0.23
SH947402,Ping An Financial Holdings,2023,Financial Services,Jiangsu,5761.73,879.87,10065.77,7141.89,2923.88,853.65,30.09,8.74,2.44,15.27,0,BBB,Standard,0.67,5,46,0.46,15608.77,Foreign JV,Medium,Local Tier 1,0.19
SZ606636,Didi Mobility Systems,2023,Transportation,Sichuan,9733.75,2180.73,15542.51,9295.8,6246.710000000001,2123.23,34.91,14.03,1.49,22.4,0,A,Standard,0.64,3,84,0.61,24348.41,SOE,Medium,Local Tier 1,0.24
SZ980648,CRRC Urban Transit,2023,Transportation,Sichuan,9756.75,2515.22,15602.64,8683.96,6918.68,2715.61,36.35,16.12,1.26,25.78,0,BBB,Qualified,0.64,1,42,0.05,24041.45,Private,Medium,Local Tier 2,0.26
SH271227,Ping An Financial Holdings,2023,Financial Services,Hebei,9331.42,287.36,19867.95,8653.09,11214.86,265.61,2.56,1.45,0.77,3.08,0,AA,Standard,0.35,7,55,0.41,33509.61,SOE,Low,Local Tier 2,0.02
SZ224665,Sinopharm Biotech,2023,Pharmaceuticals,Guangdong,8914.47,1312.32,11983.64,4677.33,7306.3099999999995,1325.91,17.96,10.95,0.64,14.72,0,A,Standard,0.62,6,38,0.23,21206.0,Private,Medium,Local Tier 1,0.14
SH628230,Bank of China Trust,2023,Financial Services,Guangdong,9526.21,2996.64,13319.34,4274.02,9045.32,2877.92,33.13,22.5,0.47,31.46,0,BBB,Adverse,0.44,2,77,0.44,20823.27,Private,Medium,Local Tier 1,0.28
SZ693001,Vanke Urban Assets,2023,Real Estate,Zhejiang,6060.0,203.76,9559.68,3483.71,6075.97,201.08,3.35,2.13,0.57,3.36,0,A,Standard,0.62,6,94,0.28,12850.13,Private,Medium,Big4,0.03
SZ737969,Sinopec Green Energy,2023,Energy,Sichuan,12672.27,2408.94,17452.1,6140.52,11311.579999999998,2057.48,21.3,13.8,0.54,19.01,0,A,Standard,0.52,7,46,0.61,27223.92,SOE,Medium,Big4,0.18
SH657705,Beijing Life Sciences Inc.,2023,Pharmaceuticals,Sichuan,4377.74,1139.25,8587.95,5631.43,2956.5200000000004,1174.98,38.53,13.27,1.9,26.02,0,A,Standard,0.53,3,39,0.31,16098.1,SOE,Medium,Big4,0.26
SZ960479,China Southern Logistics,2023,Transportation,Hebei,14941.47,2419.9,32138.51,17319.36,14819.149999999998,2220.57,16.33,7.53,1.17,16.2,0,AA,Standard,0.23,2,71,0.44,44277.36,Private,Low,Local Tier 2,0.12
SZ101503,China National PowerGrid,2023,Energy,Jiangsu,6761.76,1253.88,8277.23,6141.57,2135.66,1267.35,58.71,15.15,2.88,18.54,0,AAA,Adverse,0.89,8,88,0.14,14734.71,Foreign JV,High,Local Tier 1,0.37
SH782434,Ping An Financial Holdings,2023,Financial Services,Hebei,5580.29,893.67,10897.11,6459.96,4437.150000000001,859.78,20.14,8.2,1.46,16.01,0,A,Disclaimer,0.29,7,64,0.24,17897.14,Private,Low,Big4,0.14
SH464211,Didi Mobility Systems,2023,Transportation,Jiangsu,13422.09,2838.82,18170.78,5864.91,12305.869999999999,2588.31,23.07,15.62,0.48,21.15,0,B,Standard,0.52,2,69,0.3,35132.54,SOE,Medium,Local Tier 1,0.19
SZ933107,China Southern Logistics,2023,Transportation,Shanghai,9141.02,1811.48,12033.12,6338.8,5694.320000000001,1869.97,31.81,15.05,1.11,19.82,0,AA,Standard,0.42,8,82,0.57,16017.41,SOE,Medium,Local Tier 1,0.23
SH314617,Bank of China Trust,2023,Financial Services,Sichuan,8872.58,574.8,13193.08,5229.07,7964.01,563.54,7.22,4.36,0.66,6.48,0,A,Standard,0.75,10,51,0.02,17793.79,SOE,High,Local Tier 1,0.06
SZ988439,Baidu AI Systems,2023,Technology,Shanghai,13945.78,4453.05,19768.65,10936.77,8831.880000000001,4422.57,50.42,22.53,1.24,31.93,0,BB,Standard,0.7,2,94,0.2,26800.35,SOE,Medium,Local Tier 2,0.36
SZ831763,SinoMach Robotics,2023,Manufacturing,Shenzhen,10147.35,1895.71,17321.46,8018.87,9302.59,1779.5,20.38,10.94,0.86,18.68,0,AAA,Qualified,0.33,10,92,0.13,21200.75,Private,Low,Local Tier 2,0.16
SH147362,Sinopharm Biotech,2023,Pharmaceuticals,Beijing,13084.68,3730.68,23842.01,14602.87,9239.139999999998,3845.6,40.38,15.65,1.58,28.51,0,BBB,Standard,0.43,5,50,0.48,38311.56,SOE,Medium,Local Tier 2,0.28
SZ151461,JD Global Mall,2023,Retail & E-commerce,Hebei,6380.8,1508.36,8845.44,2923.07,5922.370000000001,1453.06,25.47,17.05,0.49,23.64,0,BBB,Adverse,0.6,8,58,0.18,10772.54,Private,Medium,Big4,0.21
SZ494122,JD Global Mall,2023,Retail & E-commerce,Sichuan,8179.0,1694.71,15275.4,6807.94,8467.46,1489.78,20.01,11.09,0.8,20.72,0,BBB,Standard,0.57,5,86,0.21,20182.78,Foreign JV,Medium,Local Tier 1,0.16
SZ805590,China Grain Supply Chain,2023,Agriculture,Shanghai,13203.7,2313.37,21403.56,7423.73,13979.830000000002,2405.11,16.55,10.81,0.53,17.52,0,A,Standard,0.62,7,89,0.29,30043.18,SOE,Medium,Local Tier 1,0.14
SZ101515,JD Global Mall,2023,Retail & E-commerce,Guangdong,5734.06,856.49,11674.9,5319.49,6355.41,849.35,13.48,7.34,0.84,14.94,0,AAA,Qualified,0.21,7,52,0.24,16111.49,Private,Low,Big4,0.1
SZ706221,Sinopharm Biotech,2023,Pharmaceuticals,Shanghai,4739.82,760.8,9170.23,4123.04,5047.19,827.34,15.07,8.3,0.82,16.05,0,AAA,Disclaimer,0.45,7,58,0.07,14657.17,Private,Medium,Local Tier 2,0.12
SH828282,Sinopec Green Energy,2023,Energy,Sichuan,10807.29,1633.98,21134.38,13503.82,7630.560000000001,1585.84,21.41,7.73,1.77,15.12,0,BB,Adverse,0.37,1,94,0.32,29897.9,SOE,Low,Local Tier 2,0.15
SZ326908,Alibaba Commerce Ltd.,2023,Retail & E-commerce,Hebei,10376.78,1453.35,22570.13,12912.93,9657.2,1491.27,15.05,6.44,1.34,14.01,0,BB,Standard,0.58,9,40,0.27,33910.11,Private,Medium,Local Tier 1,0.11
SZ118044,Beijing Life Sciences Inc.,2023,Pharmaceuticals,Sichuan,5568.7,1400.38,10241.42,5996.5,4244.92,1371.31,32.99,13.67,1.41,25.15,0,A,Adverse,0.83,5,84,0.65,18886.45,Foreign JV,High,Local Tier 2,0.23
SH576650,Wanda Commercial Towers,2023,Real Estate,Jiangsu,7965.76,-121.42,14890.93,8203.89,6687.040000000001,-110.39,-1.82,-0.82,1.23,-1.52,0,BB,Standard,0.61,5,87,0.33,29733.31,SOE,Medium,Local Tier 2,-0.01
SZ604315,Guangzhou Pharma Group,2023,Pharmaceuticals,Hebei,11335.16,221.51,17551.18,10951.82,6599.360000000001,226.15,3.36,1.26,1.66,1.95,0,AA,Qualified,0.65,5,52,0.57,30278.02,SOE,Medium,Local Tier 1,0.02
SH641372,China National PowerGrid,2023,Energy,Jiangsu,8321.52,1326.65,16370.8,7260.16,9110.64,1327.99,14.56,8.1,0.8,15.94,0,A,Standard,0.64,10,73,0.25,28123.72,Private,Medium,Big4,0.11
SH388275,Baidu AI Systems,2023,Technology,Sichuan,8871.22,1591.26,14872.98,6451.89,8421.09,1510.42,18.9,10.7,0.77,17.94,0,BBB,Qualified,0.62,1,49,0.08,19266.27,SOE,Medium,Big4,0.15
SH358428,Sichuan Organic Farming Ltd.,2023,Agriculture,Jiangsu,8435.11,1754.28,12813.56,8052.84,4760.719999999999,1689.77,36.85,13.69,1.69,20.8,0,AA,Adverse,0.18,1,38,0.48,23718.12,SOE,Low,Local Tier 2,0.25
SZ282647,Haier Precision Ltd.,2023,Manufacturing,Hebei,1691.88,412.62,3574.87,1687.18,1887.6899999999998,371.12,21.86,11.54,0.89,24.39,0,BBB,Standard,0.24,5,75,0.3,4720.35,SOE,Low,Local Tier 2,0.17
SH332778,PetroChina Renewables Ltd.,2023,Energy,Jiangsu,9112.96,323.41,12100.78,7124.06,4976.72,309.91,6.5,2.67,1.43,3.55,0,BBB,Standard,0.62,8,93,0.21,18527.16,Private,Medium,Local Tier 2,0.05
SZ100765,Wanda Commercial Towers,2023,Real Estate,Shanghai,3245.24,554.27,5754.48,3409.59,2344.8899999999994,593.93,23.64,9.63,1.45,17.08,0,B,Standard,0.49,4,63,0.19,8704.33,Private,Medium,Local Tier 1,0.17
SZ387767,Sichuan Organic Farming Ltd.,2023,Agriculture,Zhejiang,9705.44,1321.48,12679.58,6963.11,5716.47,1394.44,23.12,10.42,1.22,13.62,0,AAA,Standard,0.2,5,65,0.3,25342.18,Private,Low,Local Tier 2,0.17
SH495736,Vanke Urban Assets,2023,Real Estate,Sichuan,1067.83,289.66,1611.21,771.45,839.76,274.54,34.49,17.98,0.92,27.13,0,BB,Qualified,0.61,5,63,0.4,2289.12,Private,Medium,Local Tier 2,0.26
SZ107227,Sinopec Green Energy,2023,Energy,Jiangsu,3982.49,374.43,8576.94,3739.91,4837.030000000001,371.83,7.74,4.37,0.77,9.4,0,AA,Adverse,0.79,7,60,0.2,12645.14,SOE,High,Big4,0.06
